Date,JPM,GS,MS,BAC,C,DB,BCS
2018-02-20,0.018935680226242254,0.02092479817096371,0.020607133668963572,0.020297081274982386,0.01856993032203779,0.0259855953561683,0.01897437597325155
2018-02-21,0.017842541617799614,0.020090217517843616,0.01921464302117183,0.018695758375957994,0.01737396460531575,0.02583019804924843,0.01832734123413182
2018-02-22,0.01687916824575377,0.019155406954455122,0.018024344964044536,0.017354827721998495,0.01643099180752801,0.025128236289834106,0.017757152242760615
2018-02-23,0.015994497998769428,0.01837704100011798,0.017125069210210987,0.01639113382431827,0.015918951691896478,0.02450626420365279,0.01968492815006099
2018-02-26,0.01640576094026417,0.01851724385713457,0.01785179578253995,0.015865861752903804,0.015501487034449105,0.02384111128631301,0.01894495945698013
2018-02-27,0.015984083812948077,0.01831875543196168,0.017760821846676784,0.01559138115692852,0.014886201133571177,0.023231608337857212,0.018250943826567126
2018-02-28,0.01572772660603566,0.017888084802470273,0.016936302461362705,0.014794181939585203,0.015606444414043734,0.022682486328582944,0.01763208314405977
2018-03-01,0.01591104842182465,0.017790955512031466,0.01677636517074856,0.014407279763306271,0.015485867715347783,0.023159424383327732,0.01710221825695465
2018-03-02,0.016315985325188152,0.018499147011595468,0.018842923554086902,0.015192748894981584,0.017597287635377223,0.02287420258262851,0.0167127188772392
2018-03-05,0.015470647427811169,0.017681962773243427,0.01776032699244709,0.014481378402812196,0.016422705805710088,0.022360879539705204,0.016321234665848807
2018-03-06,0.015419730800020078,0.017820836880606275,0.017389004424161345,0.014983771696699953,0.015861214135174412,0.021893525378894902,0.016156995716220382
2018-03-07,0.014646701903062009,0.017529475742447106,0.017687982310549424,0.014237685373190019,0.015092460667945316,0.021556987308232887,0.017045498921169147
2018-03-08,0.014030697981845,0.016857969747815726,0.016831466815669608,0.013625616392023714,0.0143292230361395,0.02146565492499104,0.016612025052196902
2018-03-09,0.013395870715164696,0.016171121359765762,0.01603870054290819,0.013116629274512893,0.013682248825767618,0.0211261865841162,0.0162153431455744
2018-03-12,0.015643798935517792,0.016272872393178428,0.018367346178244582,0.014022042518029852,0.016617684642775247,0.020714946476834677,0.015966134841441722
2018-03-13,0.014910636913291801,0.015860145418716373,0.017351301609317974,0.013485222401351393,0.01560205585750805,0.020315238798202174,0.01583898883885413
2018-03-14,0.014804680479409256,0.01623296760285839,0.017378663383337392,0.014341662240578567,0.01588089178646937,0.020512120947365306,0.015764121296292323
2018-03-15,0.014639117466830326,0.01630565007947182,0.01776652670528104,0.014018347843207612,0.016863470736135578,0.02017340570731563,0.015704524084006178
2018-03-16,0.013951396487150446,0.015820825729005495,0.016849980260875183,0.013459553285401871,0.015822033210434516,0.019813495417211315,0.015381837557518329
2018-03-19,0.013324542085711752,0.015240246882811137,0.016119996888809333,0.012992919914073397,0.014922001701258132,0.01956473102409753,0.015337918033849629
2018-03-20,0.013079716716739371,0.015849050312566136,0.01589074106667322,0.012874289770446362,0.014797251497230535,0.019717988542282048,0.02117991283170042
2018-03-21,0.012538974427171905,0.015246167542415418,0.01553188882917159,0.012513169901181257,0.01408486178191491,0.019395176187318633,0.02052053482266822
2018-03-22,0.012054998000574973,0.014789579925885522,0.015174584769094904,0.012331063359936388,0.01359343641912287,0.02228859158524963,0.019941794768389885
2018-03-23,0.018366195526495037,0.01807742590913488,0.02151799372016032,0.020689711257389987,0.02108483042110453,0.023912926563409286,0.021126527664288478
2018-03-26,0.019588659603560335,0.019498871893862697,0.026303455341751297,0.02641001741448975,0.023833935887827104,0.024471124156440878,0.020548893197810173
2018-03-27,0.020796095138428082,0.021845933511781525,0.028017276915868285,0.028944420381753017,0.024189438478976193,0.024430980385457667,0.022155816993025143
2018-03-28,0.02065485212259988,0.022689568331828783,0.026698138149736695,0.0288498545674349,0.023760713956527024,0.02432157210213874,0.022303703358328413
2018-03-29,0.019428037320711865,0.021573363088599397,0.024475814747039467,0.026105447728357333,0.021746587799915416,0.023669395982340347,0.02132991012009748
2018-04-02,0.019130181517467967,0.020618868079138666,0.02343251282377523,0.02483491194455017,0.020509894942369263,0.02336762727395553,0.02045450293669962
2018-04-03,0.0192076246084157,0.02034192883424232,0.023181388884826834,0.024383058910278418,0.018951780867180537,0.023360696266037862,0.019950032987985034
2018-04-04,0.018560077244703384,0.019667749433677103,0.021552338005339382,0.022429509748143898,0.018081260328353225,0.02278315921442069,0.01968799576250104
2018-04-05,0.01809942824816948,0.018827046599033746,0.020218596911997157,0.020791263603896253,0.017428781906550967,0.022405445791443622,0.019036708427161143
2018-04-06,0.01753295318409941,0.018294188433310554,0.02025531852436941,0.019844052307115972,0.016998755303667956,0.023112692234760243,0.018524057901934822
2018-04-09,0.01863684267679125,0.018850579229375313,0.022429709216328333,0.020515816623781193,0.01843592226723473,0.023795204050385103,0.018191740356751737
2018-04-10,0.017934063934050656,0.018121901564269915,0.020817706988630332,0.01907616103855098,0.017734672738516023,0.023300486394961076,0.017820676100029912
2018-04-11,0.01792248490923788,0.018019389775033246,0.0199708849337561,0.019199701507331343,0.01751829165294783,0.022747364774813757,0.018718751594448017
2018-04-12,0.017893984328688203,0.017760350188001327,0.020914540641308727,0.019387462362644218,0.016756441953591984,0.02227854332599929,0.018063916252980042
2018-04-13,0.018573222552849065,0.01864672579695017,0.020671472890844315,0.020200118235442776,0.01983865416805835,0.02207165274496985,0.018129799759490153
2018-04-16,0.0198087648827511,0.018309528209658397,0.02016065451752956,0.021747405307107462,0.019399576169216445,0.021579153821118725,0.018548388557569212
2018-04-17,0.01864654408162128,0.01758736072328551,0.01898109909631325,0.019961568366692835,0.018761564124874466,0.02113249005530807,0.018164346286481874
2018-04-18,0.01758019044582086,0.017582031337389697,0.017878826598632654,0.01842795775592499,0.017538326527375938,0.02071797357868715,0.017910667454015716
2018-04-19,0.01686567884436098,0.01679610874321144,0.016907623160031134,0.018469951736685794,0.01697284573438272,0.020341405711951865,0.017347996484258294
2018-04-20,0.0173434778799328,0.016084697613805505,0.018455519274500478,0.01898416662651652,0.01740106784871876,0.019971511125112525,0.016881029173540577
2018-04-23,0.016423684311557506,0.015695077860981094,0.017484272561554545,0.0175815535963237,0.016349591451898415,0.019907009743897423,0.01646348696694094
2018-04-24,0.015669622971830156,0.016471522887870953,0.01749674542357274,0.016392857369685782,0.015671964599093174,0.019568017918372007,0.016048708198863715
2018-04-25,0.014985099002172533,0.01666939057923157,0.01707052083133516,0.015520933725479847,0.014953607662732696,0.021129812102873232,0.015930915490202334
2018-04-26,0.014336891290616199,0.016527173596766573,0.017735927553718563,0.014701224008973056,0.014228900666953885,0.02090523366726793,0.015788780335033236
2018-04-27,0.013668992370338324,0.01587136124666894,0.016805802012951388,0.014047528548401142,0.01362875271343029,0.02093554932798833,0.015941323706507183
2018-04-30,0.013282688816572413,0.015261470221244166,0.01604161171599697,0.013479246063699353,0.013136493269365019,0.02188491980084074,0.016083738376597864
2018-05-01,0.012901782144552018,0.014842777339174433,0.015505332712649507,0.01340921664497325,0.013374912068055442,0.021768323024766934,0.016287469320949228
2018-05-02,0.012383112504991325,0.014509643291881086,0.014979834342814429,0.012941246034784947,0.012868043995900504,0.02132711550394341,0.016277820602592613
2018-05-03,0.01226082223737234,0.014470245698257368,0.014555961874182743,0.013580502574670594,0.01255937963733147,0.02089360068795809,0.015965955907003084
2018-05-04,0.012040279116529516,0.014033312646119712,0.014874953121990471,0.014132279724361924,0.01220126193226845,0.020480149045915174,0.01589896914633109
2018-05-07,0.012071637448105531,0.01373650403060829,0.014556370702483995,0.013567424845038825,0.012011611597671373,0.020265283867170306,0.015910362822404003
2018-05-08,0.011907976460066612,0.013633348878728023,0.01553970255707916,0.013723405980104903,0.012122533630699144,0.019898468555411147,0.015683070258905904
2018-05-09,0.012343306932975967,0.013261465229700127,0.016224216646969034,0.013648189296149327,0.018177912403810607,0.019838716578812466,0.015418592103692261
2018-05-10,0.01366195900871565,0.01420021364613495,0.01621520106144795,0.016414878022261686,0.017640014403662006,0.01978219504184844,0.017209261315845287
2018-05-11,0.013250052199530349,0.013905459221556605,0.0164618857912742,0.015521120172475556,0.01675811995165493,0.01952768338186761,0.016847933384378618
2018-05-14,0.012783279956727855,0.01352008171119456,0.01574879109740865,0.014670333411991547,0.015766192450521056,0.019220146548311313,0.01638956991615931
2018-05-15,0.012274824472535709,0.013201400721138727,0.015147349827115053,0.014141862587508592,0.014940688560594391,0.01928141559271039,0.01612031467409239
2018-05-16,0.012146324618031619,0.013236615203098767,0.01489164742084931,0.013569292508231698,0.014171571135589724,0.020033100669069208,0.016067705773757802
2018-05-17,0.011719720160517486,0.012935011553573737,0.014454855097452469,0.013274003031682169,0.014145891421874208,0.020376561577194998,0.015927397959033363
2018-05-18,0.011409982679129745,0.01288123546499436,0.014124200871478277,0.013290313745184565,0.013703184876266246,0.0200023127433661,0.015576626426032428
2018-05-21,0.012401101274576443,0.012902060557410134,0.0152338649417008,0.014790679133429917,0.01593899065970141,0.020332392209007826,0.015383108826439972
2018-05-22,0.01223054715125364,0.012631701748946867,0.014943583516474268,0.014474853019106247,0.01520604904437709,0.019960547563510175,0.015108117399501457
2018-05-23,0.011982846746899773,0.012372816242667475,0.014802760840580369,0.014377652535076235,0.014787814568014715,0.02020099644765477,0.015022081091070895
2018-05-24,0.011698493958586404,0.01214844085974074,0.014839764697199028,0.014996019499703021,0.014853019184956436,0.01990892470728439,0.015413073880811305
2018-05-25,0.011984066339134776,0.01217082356144765,0.01462938107566679,0.01460726372085414,0.015096841994121995,0.022938021267175195,0.015682407389435958
2018-05-29,0.011727241872816645,0.012064288782936703,0.015756980742094803,0.013950413816269623,0.015194289780780334,0.02242328005077653,0.015368513001584115
2018-05-30,0.01844997017370324,0.01594681596121609,0.025887486256925604,0.020964238306894697,0.02158307101436736,0.026733983474034915,0.022521668395837077
2018-05-31,0.018783464617569055,0.01578061412338655,0.024632812566856437,0.02039816130755136,0.020607035688619994,0.026527635336205474,0.021982051110903598
2018-06-01,0.018231519173620543,0.015831275673515263,0.023417472638869077,0.01934811505820323,0.019008972466439174,0.027726083280351962,0.021047543458476512
2018-06-04,0.017640010819253718,0.015544876979607736,0.02271857364288567,0.018430150327432084,0.01792714579336726,0.026868152116837917,0.021052969852371525
2018-06-05,0.016661778622881575,0.015081932041564714,0.02108760528228995,0.01710234942389517,0.016704995978365996,0.026302858937703105,0.020542289222224643
2018-06-06,0.015916523506847483,0.014710451120822527,0.02037534654361492,0.016488168577979058,0.016065094814154735,0.025811970141412253,0.021260194828627274
2018-06-07,0.016745168816885588,0.0150697756253699,0.020388663127275396,0.019467528803003106,0.017250909192036055,0.02597128682924569,0.021581611650638335
2018-06-08,0.015879584205039297,0.014608254703486019,0.01905418159768016,0.01797857313316982,0.016161706619873786,0.025429648859612537,0.02070990404769001
2018-06-11,0.015075520436557813,0.014124563132811338,0.01798389090515553,0.016773943122505745,0.015201513091478358,0.02529900032669237,0.019904136881605857
2018-06-12,0.014379230331258756,0.013714056098817356,0.017034684346002714,0.015714497718525927,0.01456609625946409,0.02487050746446471,0.01921849906183487
2018-06-13,0.013880604526307308,0.013482295847694996,0.016560862021406192,0.015021788745074269,0.014193727365216758,0.02418497177490476,0.018925101164648607
2018-06-14,0.013292056998151449,0.013199560799149586,0.015895236251223837,0.014300132912138696,0.013699581414760688,0.02355636267747943,0.018234994403626036
2018-06-15,0.014119086728738675,0.012876766138014861,0.015433318709028117,0.014477357994125471,0.014794212496486412,0.02317337735360175,0.01762083928851887
2018-06-18,0.013490407622261646,0.01281241033270171,0.014946604565029354,0.014183583817736337,0.014074536185248916,0.022743975485375698,0.018241997134538612
2018-06-19,0.01291910700649989,0.012557086552309124,0.014792663196730638,0.013631342223924401,0.01362598404646835,0.02220275541596017,0.017632992783810288
2018-06-20,0.012589439057796971,0.013001369049449802,0.015644252267618175,0.013299652629358,0.01307255258959427,0.021780195244898118,0.017905087054227328
2018-06-21,0.012104520269488394,0.012721618018128494,0.01506929656464514,0.012865318544208602,0.013037346365150932,0.021390312656436337,0.01733375847234848
2018-06-22,0.011673646675753869,0.012513002294649302,0.014625634912965866,0.012507125022758206,0.012646875302253507,0.02134434889711163,0.017203189479111074
2018-06-25,0.012635439093885108,0.012348274369235947,0.015715167250413206,0.012957735912823374,0.012554592274164873,0.021060074008606273,0.0171724183880182
2018-06-26,0.012575020626765621,0.01362691144570784,0.01675469079992522,0.014506634319111639,0.014982709869368569,0.020800095929065315,0.01713032177444454
2018-06-27,0.012087465304607626,0.013250216515461011,0.01602824359429169,0.01384444624332222,0.01454357514142745,0.02053749817113616,0.016646867835927226
2018-06-28,0.012834297095760134,0.013080069430603242,0.01608008045487893,0.01401319720674885,0.014794948472805087,0.022078827794229473,0.018244001784741587
2018-06-29,0.013297039559624843,0.013473952957537514,0.01725704700664565,0.01454475824842285,0.016257440381213455,0.021677361985107186,0.018249989739317705
2018-07-02,0.012991834463462701,0.013722975593458997,0.01774135080035281,0.015485183226583125,0.015282454177838314,0.021475738128353926,0.01776181092598425
2018-07-03,0.01269863926751866,0.013800672592367806,0.016917539506499518,0.014670078686721997,0.014508250841265835,0.021024590860696676,0.017374986892093366
2018-07-05,0.0131439085330372,0.014013024656841185,0.017007552954950027,0.01574550033053101,0.015324250138807593,0.02064474081724148,0.016924567420455724
2018-07-06,0.012727221540177363,0.013597670510128388,0.01640361874854258,0.014947055504101064,0.014751661302445871,0.0223211190708672,0.017043882059166907
2018-07-09,0.012247664925105846,0.013288698517417588,0.015899863387136406,0.01424917397326948,0.01437086809300804,0.022889694438905282,0.01656383050032401
2018-07-10,0.015241910419168532,0.01535766205693285,0.017910143284438195,0.01926663420352724,0.017034442707045377,0.022395162924677036,0.01656816699186345
2018-07-11,0.014669191951454288,0.014885601909934331,0.017122191792462816,0.018104092560963517,0.01649658855149624,0.021993598980506946,0.01642875770538468
2018-07-12,0.014004489234088426,0.014474914643252101,0.016525015192165007,0.016987705427746354,0.0156181743752214,0.022301278377776453,0.016041946802626102
2018-07-13,0.013415763509937955,0.014140771331401694,0.01587293786759946,0.015915388929906907,0.015092806167410676,0.021812520132118984,0.016196135460567966
2018-07-16,0.012965599162409667,0.013760787011022737,0.01524880798922056,0.015356234652003174,0.01684205233665786,0.021349256164527722,0.015822180408114086
2018-07-17,0.017567894466331776,0.014887906255646604,0.015769575061562468,0.021713675764171426,0.021015651908124183,0.027823971635162065,0.016553108034831274
2018-07-18,0.016604097687322742,0.014389038902177015,0.015258262067220087,0.020065497638984166,0.01937886686701233,0.027475861407694587,0.017984990656016612
2018-07-19,0.015955618637689087,0.013928384681558749,0.017470158532725478,0.018523955761261573,0.018138027912933816,0.02694510372329075,0.017437735388061044
2018-07-20,0.015978919141167235,0.013705393688515375,0.017374017109447238,0.01830029911877559,0.01761934230017872,0.026149364287747848,0.01803924793501405
2018-07-23,0.015623972982615704,0.01356772890347144,0.0166962013832621,0.017916503391956197,0.016478175942284793,0.02537772815024316,0.017861228633821974
2018-07-24,0.015896792735231438,0.013445785861266686,0.01619748080768305,0.018330614707222834,0.016367688359507613,0.024831000147986587,0.017333564566680837
2018-07-25,0.015210554448456013,0.013347596300056313,0.015573532646355479,0.017030170605336792,0.016036674759752505,0.024222475034551105,0.017382747636170176
2018-07-26,0.014695943054735587,0.013034155389797557,0.015003416127361911,0.016154068821185946,0.015464189095453442,0.02365726911669151,0.01686052209449877
2018-07-27,0.014047021964100334,0.012731717283436004,0.01455207257542523,0.015318832868334019,0.014787192626308876,0.023052308655991796,0.016580461935514747
2018-07-30,0.013748404967140042,0.012470322493329805,0.014172538204222575,0.014552462961677368,0.014146286052376323,0.022884744180947058,0.016514448316821684
2018-07-31,0.013244593657232857,0.012324633621254227,0.013885241059055788,0.0141551598942076,0.013847304841633901,0.023399473103022796,0.016587134459547702
2018-08-01,0.013754765944653193,0.01227713017725376,0.013887276102004966,0.01469864166527278,0.013465659832726183,0.023345335319652355,0.01620465599513203
2018-08-02,0.01325621172739763,0.012210646378272027,0.013947688013851173,0.01464781458559978,0.012939493993164942,0.02284818302384128,0.01610416328276947
2018-08-03,0.012743382496830144,0.012320010798110433,0.0139846944424845,0.013950974244122828,0.012523196544014785,0.023580887250256963,0.01766672149527013
2018-08-06,0.01245856586554208,0.012096173408639626,0.013720662036572209,0.013620877881330979,0.013240263184456116,0.022990734192442526,0.017256992302596735
2018-08-07,0.01198503862308012,0.012110186009123806,0.013505533991331675,0.013113940523679224,0.012753597633705059,0.022431279613158592,0.017094987400894383
2018-08-08,0.011595710622623157,0.012133196179194082,0.013348409624991186,0.012709784775692295,0.012352081601754208,0.021989051755311295,0.01660913955392305
2018-08-09,0.011220465778767306,0.012100082333551808,0.013210790925745359,0.012799356946360547,0.012255437724146953,0.02158065891521876,0.01676899645146358
2018-08-10,0.011243211501999386,0.012403563868660684,0.014041873626802181,0.012753658916028593,0.012987062985706581,0.021242540446301136,0.016321446781063956
2018-08-13,0.011457422719112771,0.013401091413341011,0.015813545154980336,0.013537010168305446,0.01582030052571354,0.02373732513419383,0.01793845078054876
2018-08-14,0.01239359643924505,0.0135922090772322,0.017121860766640812,0.016013241389538094,0.01621146915883232,0.024337928408640144,0.01811152013912529
2018-08-15,0.012071631966391192,0.013665924638410692,0.016638615089095102,0.015509515640146666,0.01591427288186754,0.023698361036903613,0.01753753819827391
2018-08-16,0.012021736547234993,0.013295794989961068,0.01621745258449139,0.01576390630524102,0.01692581359635571,0.02393577191963845,0.018757725328942036
2018-08-17,0.0119178137523829,0.013818067648548935,0.016615778091763112,0.015475944493542898,0.016603260589816253,0.023312552669775194,0.018396502894195605
2018-08-20,0.011504696810647261,0.013424484598937747,0.015860731220552732,0.014632948860669466,0.015581504055030742,0.022728910232475762,0.018073450921824906
2018-08-21,0.0111570508875166,0.013405643040041366,0.015263156385232728,0.01400232874300821,0.015410868086474143,0.022188409569656734,0.017525942625656918
2018-08-22,0.010956622149175692,0.013527169165598738,0.014826429598686203,0.013515394158391975,0.015032561962899585,0.02269356938475905,0.017304014604735733
2018-08-23,0.01072569764685431,0.01318253843027093,0.014394988462677482,0.01305244364765664,0.01427390615191972,0.02219806491586952,0.01687168420683176
2018-08-24,0.010489765404118485,0.013456344318405769,0.01452150452305621,0.012822066008569975,0.013744715829547253,0.022632579142390422,0.017305340669600534
2018-08-27,0.010245424297895218,0.013211547385591813,0.014149100782133288,0.012471432108830494,0.013206895092666886,0.02217514723025985,0.016806016310478254
2018-08-28,0.011398906014623844,0.015951914915043667,0.018437695054534575,0.013154514885430377,0.01569754491418186,0.022774758053777728,0.017268219971983623
2018-08-29,0.0112011668480127,0.015331339556592896,0.017379701046230062,0.012760781228270093,0.014810766824825461,0.022532047976413488,0.017272610368314276
2018-08-30,0.010950004472720648,0.014773286189114204,0.016504321943413905,0.012567969701827553,0.014075193398426921,0.02211649985419486,0.016766700456174854
2018-08-31,0.010811852081758968,0.014517205972237995,0.016502203487760495,0.012416252919482909,0.014724557890756324,0.022178211578162396,0.01734590542910969
2018-09-04,0.010714172537570628,0.014207299515740013,0.016180510632178312,0.012213440568870242,0.014059612424575487,0.021932970734588296,0.017088080294582322
2018-09-05,0.01051741830871687,0.013769554061751656,0.015543680619880844,0.012204121505300364,0.013450561819952989,0.02170589393565685,0.017163607376264833
2018-09-06,0.010432706055730408,0.013379132815025889,0.014980234189572278,0.0119743466490758,0.013008834267512669,0.02125880112859153,0.01692677277628851
2018-09-07,0.010326007147400394,0.013646403991380198,0.015711815162640922,0.012068961682694578,0.01394544199757767,0.020903850985060868,0.016725457756027726
2018-09-10,0.010097405283038825,0.013299634867739536,0.01522426321183286,0.011866740197132384,0.013633873841586,0.02116504295846325,0.016621074772177842
2018-09-11,0.01010011534356815,0.013248095550447862,0.014901009400479505,0.01173329119431383,0.013081546166520045,0.02073631193117104,0.017076498936177017
2018-09-12,0.010049632526223047,0.01313073262161945,0.014481560445916714,0.011599419565640335,0.012690482761752407,0.020522003378155976,0.01692105748665086
2018-09-13,0.010696329230708602,0.01312817331943002,0.014447021166089678,0.01280933211230322,0.0136107245345599,0.020136012060803576,0.016793492331826722
2018-09-14,0.010463243157398135,0.01280878915831648,0.01416317016003541,0.013097084924333924,0.013243189191228221,0.01993962559435798,0.01636895476396617
2018-09-17,0.010218802766580912,0.01257247164553775,0.014206673114873608,0.012963011943915841,0.012905982325294543,0.01961504182111479,0.01605281128148482
2018-09-18,0.010020836956178638,0.012468765370383477,0.014460584893983226,0.012666066102997236,0.012589328928804473,0.019432286754628346,0.01587416417515672
2018-09-19,0.00987687334669339,0.012285429454998824,0.014129907417783104,0.012401580051633256,0.012457050382461175,0.01918303582745525,0.01566004196809035
2018-09-20,0.013266314299887045,0.014835541797841871,0.016345562349185206,0.015564407621355511,0.01740683611479428,0.020330963239880883,0.017241311479877463
2018-09-21,0.01294896338649891,0.014494852556993683,0.016481293885690487,0.014851074988987712,0.01714225104133561,0.020815044268737787,0.017680274188873017
2018-09-24,0.012661251906631966,0.014296077704797168,0.016154970194348122,0.014306484380090547,0.01642328291926166,0.020481375080908443,0.01732405985292002
2018-09-25,0.012642067906435621,0.01423401215971948,0.016733496144168743,0.014236438046664737,0.015531637444932056,0.020192478087320342,0.016966214570680385
2018-09-26,0.012208381340945582,0.013805135704035708,0.01612358557916882,0.013666750045976143,0.014797142732013152,0.019909644306041755,0.016495596144557256
2018-09-27,0.01247488427699812,0.014278837793309098,0.016100247645554903,0.015009322242123545,0.01522682260166053,0.0201896577966806,0.01635302841957553
2018-09-28,0.012120277804006324,0.013927947936536686,0.015436279587438383,0.01451606343912924,0.014624821137988188,0.019911585269352713,0.015954040210724992
2018-10-01,0.012754942332675214,0.01436019660640565,0.01749302386051617,0.01534068058814464,0.015448089279336084,0.0216564992987164,0.019281879646442682
2018-10-02,0.012353160647387073,0.01396633460215308,0.016586562827273988,0.014686070318543645,0.014621978745690318,0.02131509473325729,0.018716977630887022
2018-10-03,0.011935527131866387,0.01357879548612324,0.015837978867522678,0.014036443326414022,0.01393294098646827,0.021027792210127152,0.018790471114444193
2018-10-04,0.01184146247154004,0.01338251117704585,0.015569163071165897,0.01441552643010589,0.013626211473378207,0.020995062682162575,0.01877744812436255
2018-10-05,0.011732418139095827,0.013044387868118705,0.015025696948494602,0.014723232582141857,0.013127942857990628,0.020731349244371935,0.01822483776284154
2018-10-08,0.011536699795834033,0.0129796627249305,0.015138520679281973,0.014305988884764182,0.01272388036967984,0.02040213151738354,0.017690864815617137
2018-10-09,0.011289390458671606,0.012692326411389822,0.01474816651834689,0.013672360763227977,0.012347686115423665,0.020082099666220564,0.01755440918861876
2018-10-10,0.011240240130119483,0.012893200155145017,0.015837415369155453,0.013767846505443888,0.012660230441066686,0.01973394148733623,0.0172413845809287
2018-10-11,0.01420535951094287,0.0169153690537915,0.019470838157750612,0.016618454112948308,0.016401451424860557,0.019554807049344633,0.01704171856451109
2018-10-12,0.01697833859436405,0.016443620800958573,0.020452534289432583,0.019803810879322477,0.017871569043353703,0.01934359459943259,0.017740320347526303
2018-10-15,0.016521577261659256,0.015809084139126236,0.019083045806486374,0.01829100639119187,0.018500495282343207,0.019048309344598176,0.01726861385107176
2018-10-16,0.01579398866617072,0.015301216073524561,0.017913839587886865,0.01867923065712535,0.0175963259890454,0.01922544586500139,0.01681891299368459
